"miRNA","BC.M.002","BC.M.003","BC.M.014","BC.M.015","BC.M.017","BC.M.019","BC.M.022","BC.M.023","BC.M.065","BC.M.066","BC.M.068","BC.M.069","BC.M.083","BC.M.085","BC.M.086","BC.M.088","BC.M.089","BC.M.091","BC.M.098","BC.M.106","BC.M.112","BC.M.119","BC.M.122","BC.M.139","BC.M.144","BC.M.146","BC.M.148","BC.M.150","BC.M.163","BC.M.201","BC.M.209","BC.M.220","BC.M.223","BC.M.232","BC.M.234","BC.M.263","BC.M.264","BC.M.269","BC.M.275","BC.M.277","BC.M.300","BC.M.308","BC.M.309","BC.M.341","BC.M.355","BC.M.357","BC.M.359","BC.M.363","BC.M.378","BC.M.381","BC.M.388","BC.M.406","BC.M.430","BC.M.451","BC.M.457","BC.M.470","BC.M.488","BC.M.493","BC.M.512","BC.M.570","BC.M.632","BC.M.722","BC.M.018","BC.M.020","BC.M.024","BC.M.031","BC.M.034","BC.M.042","BC.M.044","BC.M.053","BC.M.057","BC.M.064","BC.M.067","BC.M.071","BC.M.075","BC.M.079","BC.M.080","BC.M.101","BC.M.185","BC.M.218","BC.M.221","BC.M.222","BC.M.246","BC.M.247","BC.M.267","BC.M.283","BC.M.298","BC.M.318","BC.M.321","BC.M.338","BC.M.373","BC.M.371","BC.M.476","BC.M.551","BC.M.579","BC.M.627","BC.M.630","BC.M.709"
"hsa-miR-887-3p",3.811961,2.1943114,4.0218344,3.4976234,3.189086,3.617787,3.820738,2.7415652,2.6408942,3.08996,2.6151855,3.4730465,3.4345438,2.5792215,3.6931617,4.364792,3.5594306,2.4810407,4.6686645,3.9158063,4.2517986,2.4953167,4.5117874,4.265179,4.5255027,4.094597,2.7580395,3.1367261,2.9162076,4.535423,3.2887206,4.2148633,5.203917,3.9553666,2.4699194,5.364311,2.9036946,4.470538,5.0343795,2.7191505,3.0689,3.763,3.2883832,3.619944,2.8667512,5.8797565,3.5094419,3.2696083,3.0837116,2.7906268,3.2089293,4.1731534,2.7944376,3.848648,3.2766774,2.7828498,4.022678,2.7282376,2.7857401,4.394544,5.1281486,2.0071282,2.0013964,3.4155018,2.9628785,3.0939748,3.076172,3.5100582,2.8839154,1.7332371,4.627299,2.972755,4.055996,3.6152284,3.0438955,3.2666557,3.0148907,3.2941217,4.21383,3.247242,2.6400712,4.6703215,2.3545356,2.9001162,2.6907442,2.5385404,2.8186502,2.4177685,3.306057,4.148237,4.0098248,3.9283447,3.2807186,4.694116,3.3281746,3.6284564,2.0252059,2.0264866
"hsa-miR-889-3p",0.7443405,0.95665985,1.0328115,1.330642,0.44593045,1.0320871,0.20631,1.2743472,0.67477083,0.16896495,0.75503117,1.7187277,-0.33076155,0.8910741,0.29716396,1.4132534,0.71232593,1.6349751,1.0808523,1.3847957,0.6115881,1.2872238,1.1013545,0.47347143,0.51237106,1.4950845,0.84246683,0.16829276,0.6344229,0.92793745,0.362525,0.22361922,0.20410125,0.5387779,0.5012225,0.8435754,1.6289515,-0.13347152,0.58868456,1.4129385,0.6244086,0.30986324,1.0326582,0.054679163,2.864278,0.07625976,0.33294973,0.5682245,-0.17140722,1.4974662,0.5533252,0.62477094,1.4090176,0.4124162,0.42669165,0.1943571,1.4799885,1.3576409,-0.02120044,0.17429392,0.89174974,0.7314512,0.7015381,1.0610471,1.078232,0.63281995,-0.25985384,0.389054,0.5156681,3.029175,1.191181,0.6918683,-0.232995,0.15800619,1.5925981,1.4434478,1.3106979,0.7366795,0.8298477,0.570045,-0.40432128,0.1556479,1.2070953,0.65095073,1.1885989,1.3031869,0.6251452,0.91171646,0.38390964,1.0180929,1.8915583,0.31058976,-0.22421291,0.29905677,-0.68884015,0.23790169,0.5064984,1.2754712
"hsa-miR-892b",3.0382187,5.958513,6.66457,5.830687,5.2155766,4.9216347,4.213839,3.8413765,5.3641615,4.016234,4.0179424,4.4252,3.8232496,3.3210251,4.273488,4.5180054,4.1082363,5.686782,4.03586,5.134831,4.7521644,3.7757497,4.801456,4.283423,4.76204,5.039602,5.114501,4.026839,4.05193,4.110236,4.729047,3.863353,4.84606,3.6796255,5.028489,4.604808,4.072437,4.6856694,6.0592165,4.081953,4.208337,4.257917,4.6391506,4.5781674,5.5468693,4.2660713,3.9418762,3.8695223,3.012904,3.8009393,3.9293842,5.3419433,4.4748855,4.138616,4.2596774,4.0081687,5.066239,3.8506124,4.196063,3.5714233,4.572495,4.508938,3.7535737,6.4815054,4.4447827,3.9646404,3.5021691,4.006771,4.2075915,3.631023,4.041214,5.8322077,4.0216017,4.4154515,5.562911,4.599099,3.4085283,4.1643786,4.5928044,3.6940966,3.6332638,3.919052,4.640549,4.108201,4.0275187,5.0247593,3.6857042,4.13535,3.982508,5.0319853,4.0427127,3.9968774,4.578804,3.9994454,4.796882,3.5578547,4.228856,5.3518915
"hsa-miR-9-5p",3.6343157,1.4559162,1.5327201,1.8936428,0.9463165,1.5318263,1.3148105,1.7885708,1.4458793,2.662405,1.9389654,2.217722,2.0520778,5.4885416,3.2220082,3.6762085,2.893888,1.8089187,1.6322968,2.4295957,1.1147215,2.3403094,2.5200129,1.5624985,1.2703619,5.8348765,1.347318,3.2117825,1.138254,1.6342711,3.603138,0.9465531,2.483663,5.5722685,1.0053867,1.3449469,2.7746198,0.5571914,0.960346,3.4753222,0.49876255,3.1723795,3.8156993,0.8638756,3.3643496,0.5748131,1.7918011,1.419219,0.5265687,2.4445288,2.4948177,1.2368623,1.9107437,3.9307594,2.116271,1.0621908,1.9815433,0.5470477,2.0286324,2.7636278,1.3911172,3.9075038,7.482486,2.2797716,1.545669,6.1055865,1.1106212,7.031117,5.1392803,5.31572,3.5950525,1.1906271,7.2639437,4.3626795,2.845326,5.034256,2.1051645,0.46482143,5.1221824,3.8748417,1.7064109,2.8277678,7.4233403,2.9944882,4.3958235,4.5553575,4.7137804,3.208983,3.661534,1.0855895,3.2038143,2.6106262,2.126959,1.7362514,4.819766,2.5616992,6.3786597,5.7975125
"hsa-miR-9-3p",3.1622064,1.4536636,1.5321876,1.8339703,0.9935917,1.533016,2.0939138,2.2408435,1.4771903,2.9548218,2.016093,2.2175827,2.069702,5.193351,2.1951172,2.9758859,2.854219,2.3441274,2.0040529,2.6799524,1.1122903,2.697154,2.718735,1.8487068,1.4414829,4.9065905,1.7964709,3.1942701,1.1366836,1.2236804,3.5739026,1.9205184,2.8463507,4.733238,1.2666076,1.6197366,3.2601426,0.77174205,1.18887,3.54544,0.9135244,3.3263333,3.4663131,1.5227604,3.3643618,0.5763891,1.9403768,1.4408773,2.0122492,3.1990268,2.9874704,1.2630606,2.0224795,3.7674932,1.9661647,1.4296428,1.981759,1.1983445,2.5813763,3.7732446,1.3923924,4.0060096,8.673096,2.1808333,1.512723,6.3683195,2.266522,7.0785203,4.080328,4.997068,3.5867822,1.8198633,7.770018,4.39893,2.275106,4.562087,2.5668814,1.2936563,4.347953,3.827591,2.4881759,2.8290133,7.456397,2.311872,4.740094,4.8091726,5.210131,4.353722,3.9491303,1.5948083,3.9262676,2.4842422,1.8796496,1.7343372,6.0086026,2.4437058,6.2759213,6.557254
"hsa-miR-921",2.489027,0.95480484,1.0324152,1.3355029,1.5559853,1.0336263,1.8344189,1.275688,0.6753108,0.8421481,0.24392007,2.1873126,0.5538819,0.8914574,0.09375201,1.4158356,0.7160021,0.80733585,1.0775669,1.3853918,1.4131544,-0.44406998,2.0352108,0.904067,1.7804106,1.4958867,1.4737191,1.7174817,0.63785577,0.85636085,1.4391521,0.2217905,0.21145314,2.4763622,1.2280108,0.8452649,1.6598617,2.0637062,0.45659617,0.48555207,0.14175464,2.0545294,1.0295345,-0.21008554,2.8647366,1.6708425,2.1415439,0.84164095,1.4659313,0.6131064,-0.36029387,0.5581152,1.4090751,0.31582287,0.42381415,0.65345097,1.4812957,1.9114655,-0.00480338,2.97646,1.7423167,0.73134446,0.7053907,1.0671781,0.53148544,0.7288796,-0.26119563,0.71942496,1.0576499,0.61151576,1.1918647,0.69284236,0.9529018,1.5436162,1.591064,0.76309264,0.8211819,0.037150275,1.934843,3.3570023,1.4697542,0.20509191,1.6457369,0.65377706,1.9151448,1.3024119,0.31545475,1.0192546,1.182218,0.58456355,-0.008903269,1.5816195,-0.22910951,0.6672169,3.7648664,0.8421732,0.54253787,1.276096
"hsa-miR-92a-3p",8.776651,10.237859,10.569264,9.860227,9.098844,10.00146,9.489209,9.911163,10.10446,9.261344,10.219599,10.489192,8.835942,10.498511,9.2823105,9.670931,9.745028,9.191073,9.638375,9.634591,10.576152,9.563283,9.377292,10.340413,10.446297,10.025997,10.407048,10.678999,10.240586,10.915117,9.970475,10.000504,9.512956,11.120144,9.701972,10.549418,9.471051,9.435476,9.227051,9.383793,10.00979,9.527983,10.125427,9.413685,8.078243,10.30626,9.806656,10.177633,10.285463,9.632459,9.6230345,10.322932,9.813901,9.639798,9.6170025,9.707273,9.740977,9.211359,9.829124,9.692396,9.67901,9.872847,10.34963,9.784216,10.346501,11.821786,10.061675,11.6517725,9.465003,9.402189,10.209279,10.148984,9.697549,9.986348,9.623353,9.25446,8.411551,10.067078,10.785988,9.389865,11.390852,9.624374,11.013341,9.947281,10.934186,10.149819,10.382862,10.2748375,9.690876,9.845334,9.992163,9.622422,9.539276,10.13258,9.064271,8.682808,11.577858,10.459218
"hsa-miR-92a-1-5p",-1.129101,0.961542,1.0990325,1.4507971,0.44551203,1.0341041,0.20329289,1.3735709,0.83686465,-0.39924157,1.0197203,1.7174567,-0.6060755,0.8915423,0.032043036,1.4139512,0.71586084,0.9075963,1.0852549,1.5798347,0.6204382,0.5045074,1.1009457,0.96197146,0.870821,1.494727,0.8433953,1.9685793,0.63613474,1.1736096,1.1966884,0.40079737,0.20325002,1.304884,0.504538,0.9033918,1.3262266,-0.13329299,0.42653605,0.4875793,0.1469061,0.66357934,1.0327036,-0.22584364,2.8644156,0.3617137,0.8862365,0.62660563,1.9468099,0.87516195,0.7657113,0.94567627,1.4094405,0.47887993,0.42773125,1.202823,1.4805032,-0.20460208,-0.020032182,0.38279632,0.889796,0.9019723,1.8526185,1.061603,0.98984367,2.6235604,0.8988392,2.8273675,0.5238462,2.1076481,1.1883848,1.1009741,-0.100423284,0.046464927,1.5920056,0.7613248,-0.22021864,0.60665697,0.83317345,0.30406857,2.4975913,0.4016074,1.7238714,0.6528497,2.0227938,1.3021684,1.4910561,0.7823177,0.7724068,1.1563107,1.1968731,0.6859753,0.970503,1.3966774,-0.3429965,0.23813196,1.9138806,1.6835104
"hsa-miR-92b-3p",0.7556424,2.641402,3.6852443,2.1147127,1.6833142,3.1939225,0.9849008,1.9475068,1.6482863,0.7506134,3.018896,5.030873,1.6891193,2.2443256,2.9984012,2.1774526,2.331815,1.4050508,1.077658,2.3537574,3.7581356,0.2132517,2.3267787,1.3394355,2.5175042,2.3001904,2.1914346,2.8778942,1.028702,1.5131395,2.0282176,2.412386,2.901819,3.0533748,1.1957687,3.5973053,1.764795,3.489406,3.1330142,0.72389346,1.7733905,1.9662865,2.9473495,2.2709606,3.2399142,1.307053,1.2899619,2.1980011,1.0611429,2.6286237,0.85194135,0.99056745,2.22475,1.3547313,1.7054266,1.0662572,3.4332123,0.7906413,0.19154286,2.218771,2.502501,1.727429,2.0814922,1.070654,2.4215112,1.4225253,0.9036374,1.4455022,0.87974894,-0.13328534,1.192372,1.0474613,1.2031587,1.9511652,1.8917139,0.76686937,0.08104094,2.381431,1.4121547,2.0273452,1.8914932,1.658158,1.8801874,1.4341068,1.6297308,2.0828671,2.21099,0.51061136,0.97025406,1.7403799,2.3252969,2.1413717,1.7119113,1.004134,2.0545669,2.262201,1.9866246,1.4146712
"hsa-miR-93-5p",8.606079,9.786894,9.076588,8.839172,9.300441,9.570091,9.029753,9.135767,8.876934,9.428788,9.442533,9.375984,8.794105,9.593979,9.408853,9.910039,9.249227,9.082464,9.400022,9.840101,9.714746,8.853861,9.287024,10.266206,10.562923,10.751112,10.32622,10.258674,9.262632,10.123785,9.09061,9.770154,9.920273,9.887728,9.203574,9.212578,9.288332,9.421155,9.268386,9.546047,9.178196,8.644984,9.931451,8.470641,6.890169,10.318935,9.294543,9.28418,9.115545,9.423569,8.833717,10.1198435,9.103038,9.286898,9.303803,9.991109,9.265775,8.863234,8.910298,8.608802,8.97576,9.647183,9.928046,8.528405,9.713082,10.18553,9.008943,11.167097,9.433267,9.807265,9.711618,9.624359,10.326441,9.819936,9.10295,9.693626,8.17688,9.520384,10.125179,8.804369,9.831587,9.589025,10.227109,10.524595,9.216913,9.738089,9.475498,9.944177,10.037509,9.11652,9.691339,10.183777,10.517177,8.647935,8.817958,7.9733477,10.751723,10.108374
"hsa-miR-93-3p",0.6247856,0.9786307,1.6599289,1.366676,0.703451,1.0443196,1.2123111,1.3034096,0.68112236,1.6229566,1.442352,1.7254583,1.00645,1.405346,2.1910913,1.4253049,1.0230986,0.80833006,1.1301163,2.0542893,1.6731595,0.2573792,1.3944162,2.4411774,1.8682425,1.7504627,1.0375732,2.6050615,1.2123833,2.043846,0.72252905,1.7102011,1.0644609,1.9231434,1.4798653,1.7283276,1.5893008,1.4043373,0.9600479,1.4140747,1.4389697,0.97413534,1.0700074,0.48842075,2.8675346,1.3105954,1.8244355,1.1034769,1.167375,2.199501,0.87453693,2.5284724,1.7302178,1.5817853,1.1600899,1.409365,1.4885718,1.1152264,-0.009704527,0.9726618,0.8974775,1.3255665,1.5879349,1.066072,2.414911,2.0362482,1.1860905,3.737217,1.3682045,1.5950317,1.9554033,0.9645501,1.9947612,1.9669725,1.5987891,1.6065252,-0.2109667,1.4586084,2.0037596,-0.08348478,1.8394052,2.4896474,1.550236,2.302643,1.1927162,1.694174,1.6422064,1.0455246,2.8540363,1.3436441,2.2783763,1.8718779,2.154615,0.4729885,0.9818064,0.2443181,2.6325696,1.2852212
"hsa-miR-933",2.1182787,2.926527,3.6450078,3.3910062,3.2910979,3.0671551,2.3613667,2.6451097,2.970491,1.7987591,2.1859245,3.4791791,2.326197,2.291885,1.9746319,3.9563448,2.5421586,2.617631,2.7955148,2.8595695,3.1336918,1.8722979,3.1487522,2.6186502,2.6789463,3.3515298,3.1744826,2.45136,2.4910603,2.9925263,2.6368592,1.964861,2.699838,1.8871285,2.8496304,3.3593073,3.283716,2.6247933,3.609336,2.2869804,2.5083,2.3945177,2.2079058,2.9417608,3.7523432,2.6601665,2.704083,2.4338892,2.4958696,2.1480405,2.4177487,2.4251144,2.342653,2.3632991,2.6289353,2.4035854,3.1122334,1.9651473,2.4627826,3.2498488,2.9255366,2.7239337,2.5842326,2.9991817,2.77195,2.3178573,2.2926593,2.6752346,2.5434601,1.7465078,2.3210504,2.5443413,2.170549,2.9977834,3.6298232,2.9915583,1.2933925,2.4517846,3.0751166,2.8910284,2.160159,2.1123278,3.0434256,2.3246853,3.0253334,2.506826,2.390651,2.3114235,2.4698691,2.731564,1.8831518,2.2456467,2.2882848,2.403894,2.998212,3.8647206,2.6259382,2.4149632
"hsa-miR-934",4.359677,1.339842,3.348007,1.5367,3.8522668,2.9013515,2.884038,2.0288792,1.2060138,2.292306,0.9337915,2.270648,2.162982,0.8954575,0.02892131,2.5192819,1.0364622,1.597615,1.4115266,1.3837261,1.3561916,-0.017190378,1.1011128,0.49320608,2.5904088,2.1783807,1.1334134,2.9361308,1.9204072,2.164813,3.928125,1.1714343,3.2238147,2.8287559,3.8344207,1.467,3.5541837,3.6478531,1.3862001,0.48884606,2.9909708,3.822442,1.0310112,2.8770418,2.8643699,2.805677,2.1124485,2.4173222,2.866038,2.0822065,1.5394987,0.56049633,1.4897377,1.3560216,0.4948551,1.8245517,2.0529673,3.9050333,0.89722985,4.0825977,1.5995208,0.7324082,3.2156417,2.2348464,1.4712198,2.3641634,1.0877218,5.0262833,2.864835,0.46204963,1.1941361,2.166894,2.6529496,5.7603974,1.6034813,0.81068796,2.8633783,-0.02229227,5.3654327,6.3975873,3.5194278,1.8680007,1.856384,2.4185972,1.8455427,1.3051697,2.9221117,1.8585589,5.344182,1.9182658,1.3568112,3.073057,0.89644307,1.3362689,4.8077517,3.531363,3.983863,2.875657
"hsa-miR-936",5.5737987,3.4151516,5.6675735,5.5400863,7.2547407,5.7513847,5.068612,3.693852,4.7571235,4.8954005,4.2016745,5.6885805,5.504185,1.9950631,2.9304597,5.25003,4.739051,3.9694781,4.0878763,4.5856495,5.471425,2.5870035,4.1839423,4.1970034,4.5242143,3.7779243,4.4866133,4.6328325,4.271931,5.5824385,4.3889256,4.78906,4.7854934,4.4592857,4.75394,4.8590336,4.662481,7.057139,4.319044,3.9508111,5.1318035,4.560409,3.2724109,5.8553624,6.252099,5.8814406,5.663261,5.0001807,5.2747135,4.3188534,5.042343,3.3649654,3.8598576,4.003252,4.7456794,4.700407,4.7451396,5.118667,4.628538,7.1630054,5.435028,4.5989203,2.8967843,4.6998134,2.359192,3.4827302,4.3350296,4.200482,4.5366144,3.8310478,3.8849177,5.4029694,4.4527116,6.3429713,4.701403,1.88424,4.4989223,3.083298,3.9927385,4.486036,4.1024365,3.3598237,3.6000082,4.0057826,4.308002,3.7983074,3.4707427,3.8519843,2.900772,4.625723,3.3959749,7.0682592,3.572156,5.5404596,6.7680354,6.936392,3.4834263,2.6707475
"hsa-miR-937-3p",0.31358376,0.96017873,1.0340695,1.3340477,0.46449503,1.0336432,0.20237166,1.2734165,1.4698758,-0.47385326,0.24128582,1.7178799,-0.60973,0.896992,0.02646198,1.4145916,0.7244282,0.805424,1.0933766,1.3809336,0.6126476,-0.4440006,1.5275776,0.47092742,0.5113603,1.5857855,0.84233534,0.01837441,0.68090826,1.960353,0.12516245,0.21768412,0.80243355,1.9419273,0.5067032,0.8427134,1.7677535,-0.13089296,0.4230637,0.4868576,0.35793623,1.0747092,1.0311222,-0.22431275,4.860558,0.53664196,0.6371698,0.13487875,-0.11200597,0.06264205,-0.36110422,0.558039,2.604593,0.31592014,0.70464987,0.19269706,3.1672802,0.050474934,0.030387286,2.8757622,1.1775149,1.5708715,0.7039431,1.5116943,0.5305714,0.6321057,0.06216178,0.75432837,0.36158496,-0.13440914,1.1905427,0.69099224,1.3807218,0.732541,1.7081424,0.75998324,0.9549274,-0.03785239,0.83417916,0.2534368,-0.40178367,-0.00818262,1.2150489,1.3540049,1.4472767,1.3013725,0.2188037,1.3871479,0.3834306,1.201972,0.14374162,1.2345026,-0.014942784,1.5531316,1.4290204,5.7019396,1.0364604,3.2366078
"hsa-miR-939-5p",9.117359,8.065713,9.352632,9.160717,9.3568945,9.418155,8.701678,8.408189,8.535175,8.618957,8.101056,9.751352,8.446262,7.055554,8.237043,9.652108,8.244467,8.311208,8.198527,9.322817,8.705545,6.8176956,8.674,8.51252,8.961875,8.880655,8.844516,8.749876,8.577548,9.238288,8.291546,8.421684,9.07835,8.981913,8.494723,9.063871,8.891201,9.4846735,8.255009,7.673427,8.459633,8.478541,7.392683,9.349971,9.806713,9.195993,8.499346,8.855675,8.393352,8.100561,8.552169,7.9591837,8.597219,8.476692,8.616985,8.354817,9.171554,8.43174,8.48872,9.57278,8.965534,8.152909,7.746106,8.8709345,7.866241,7.965687,7.8538923,8.774913,8.743932,7.8445206,8.072685,8.930764,8.58159,9.349637,9.159897,7.9415746,7.6546354,7.419818,9.569975,9.042085,8.815442,7.8780017,9.220703,8.927465,8.695218,8.715885,8.104783,7.792974,7.730374,8.322927,7.8669457,8.266984,8.062074,8.572091,9.065395,9.507153,7.8509483,8.187646
"hsa-miR-940",9.999508,8.9985,10.936862,10.606782,11.317205,10.659528,10.201715,10.464483,9.913506,9.644554,9.748543,10.787716,10.254142,10.154374,8.850095,10.582413,9.973962,9.965097,10.14347,10.92352,11.053785,8.945026,9.566777,10.003618,10.376779,9.730082,9.949087,10.633766,10.791604,10.682811,9.415393,10.82987,9.687854,10.062096,9.755081,9.67385,10.552495,10.426776,9.29117,10.010158,10.292033,10.074522,9.625411,10.260465,12.39662,10.392719,10.270824,10.564499,10.824975,9.736134,9.972942,9.36916,10.533753,9.780135,9.828441,10.684348,11.276517,10.085966,9.68347,10.63765,11.010286,9.732526,9.731532,9.9718,9.895911,9.206336,10.1387825,10.233944,10.203615,10.104092,9.294869,10.193975,10.469355,10.900878,10.600969,9.036339,10.091436,9.249549,9.737975,9.729727,9.753279,9.3869295,9.616489,10.134573,10.636234,11.005916,9.769185,9.484176,8.970023,9.686461,9.360208,10.374774,9.570281,10.009433,10.966473,11.962044,10.644804,9.014615
"hsa-miR-95-3p",4.5643816,4.594609,3.538283,3.381001,4.568845,4.7335515,4.9704084,5.7789893,5.8341284,4.8965616,4.7714214,3.4785926,5.1752343,4.100007,7.475133,2.7712927,5.2539225,5.1366053,6.1864214,4.2234087,4.2819834,5.560881,4.022258,7.778222,4.7741966,2.875989,2.0769057,3.900509,5.3151636,5.4228354,5.0873866,3.956358,5.148127,4.7620735,4.7524147,4.211086,5.9230757,3.7923956,5.2696233,5.710193,4.97666,5.437478,4.8494124,5.1871276,3.3666167,6.254553,4.730498,6.6498938,4.5720644,4.2896347,5.2402987,3.4241776,5.1987133,4.447397,4.81397,3.9519694,4.3796535,4.5297685,4.9344826,4.8809342,4.489751,4.6891866,6.3339224,5.0104446,3.5470455,5.2517443,5.8207994,5.6066628,5.242338,4.834571,4.9823184,3.6989534,4.380145,4.3944545,3.3100402,4.637622,4.737403,4.669802,1.5138783,2.686299,5.196803,4.3019166,3.0978794,4.8158407,5.3070264,4.4707837,5.0549912,3.566748,3.487405,4.275971,5.1949697,4.421913,3.238755,5.6421375,2.7414486,3.4483967,5.1658735,3.4447942
"hsa-miR-96-5p",8.70208,10.092076,8.84235,7.4878664,9.222398,9.371037,9.211657,9.506544,9.637637,9.168536,10.259682,9.623209,7.847665,10.069129,9.60022,8.521816,10.043091,9.60492,9.317688,9.346035,9.08095,8.138098,10.64318,10.89873,8.389708,9.736415,9.171515,10.230925,9.322399,8.991004,8.11674,11.167795,9.188731,8.714019,9.642469,9.024857,10.437682,8.097865,9.895056,10.422117,10.1216955,8.724048,10.124485,8.439094,6.601407,10.482094,9.96646,10.365736,10.131495,10.012017,9.404397,11.177171,9.918346,10.355276,9.198567,9.622365,9.062942,9.691956,8.801931,8.354021,8.52803,10.336646,7.4625564,8.0504675,9.639511,9.296888,9.023307,8.579522,9.242602,10.0515995,10.949784,9.660251,9.56327,8.533642,10.049564,10.94397,9.345732,9.796653,8.852694,7.718014,8.336205,9.684842,10.748296,9.232278,6.914997,9.501436,8.461284,10.96176,9.1874895,10.352935,9.5222225,9.493065,9.750478,7.1975718,8.394242,7.872532,10.30621,12.141685
"hsa-miR-98-5p",7.9944925,9.047842,7.869836,7.7173605,7.729721,7.6360993,8.370626,8.361947,8.429371,8.683956,8.829555,7.8055997,8.083275,9.664023,8.091874,7.165972,8.262122,7.6544285,8.629411,9.559555,8.500522,8.515127,8.463151,8.906134,9.656217,6.66479,7.900509,9.264637,8.319001,7.3712416,7.457127,8.588383,7.6725774,7.713836,8.797865,8.225547,8.562415,7.05474,8.470318,8.25903,7.9986744,8.266331,9.87997,7.988014,5.7941628,8.475275,8.192876,8.79547,8.537491,8.937636,8.687499,9.744049,8.420488,8.476797,8.297332,9.142781,7.341519,8.394268,8.764478,7.8229403,8.358429,9.021218,9.496912,8.09039,8.5225935,8.181557,8.7409725,8.816638,7.7939043,7.0371504,8.448519,6.952951,7.8988667,7.532255,7.8634934,8.861374,8.357766,8.432075,8.386689,6.4380827,7.964467,8.263356,8.708413,7.586847,7.8425264,8.411606,8.021334,9.248704,10.698111,8.397383,8.399399,9.094627,7.2452054,7.979499,7.5094376,6.853698,8.870718,7.770997
"hsa-miR-99a-5p",10.777651,10.1072235,10.039359,9.791197,10.537666,8.767034,9.443451,10.828952,9.6523285,11.03455,10.585539,9.715983,11.048695,9.128379,10.350394,9.198148,10.362417,9.592206,10.161643,10.536791,9.849529,11.413413,10.869715,9.671441,9.025576,9.252259,7.4746137,9.390004,11.047635,10.125343,9.659132,9.503692,7.9054356,8.871734,8.899712,9.132267,10.074176,9.730694,9.663764,10.623019,10.491515,9.27255,9.648193,10.863145,9.127422,9.122589,11.111324,10.370959,10.986433,11.4320965,11.062405,10.094398,10.611638,11.468756,10.360033,10.584576,9.604641,10.837375,11.36642,10.317131,9.506165,8.538639,10.3595,11.318965,11.437693,10.847503,11.636236,9.704209,11.201419,9.736592,8.678909,11.13949,9.808082,9.309111,10.502818,10.733855,11.510601,11.3701515,9.454584,8.559711,10.13988,10.954325,8.299877,10.225336,8.783739,7.848815,9.660393,9.735923,8.794748,10.649901,11.954647,11.303708,10.5282955,11.484554,9.194153,10.327499,10.646151,11.175179
"hsa-miR-99a-3p",2.0521126,1.451417,1.6011038,1.7549605,1.2968987,1.0301816,0.7423027,1.8707951,0.68206775,2.3018818,2.0315368,1.7192148,2.558993,0.89645654,2.4021835,1.4985417,1.6135724,0.89139974,1.0963095,1.3859715,1.05345,2.6895196,2.965869,0.4770806,0.77641577,1.5924938,0.8421349,0.6110547,1.8556119,0.7303576,0.87829924,0.27236438,0.20569454,0.54191804,0.88675207,0.8465773,1.3912333,0.64040506,0.74801797,1.9566581,1.6349361,0.69528884,1.1306401,1.8312806,3.5162442,0.2441289,2.6238139,1.646411,2.0914748,2.7362556,2.694858,1.3188404,2.2404685,2.7892113,1.8867217,1.1855656,1.4835129,2.2222755,2.8150294,1.4213935,0.890916,0.7332624,1.0006076,2.2088168,2.9855196,1.6992251,2.477521,0.31427872,2.626119,1.5860273,1.1879811,2.2474716,0.6548539,0.38998377,1.5947129,2.5335183,2.8388608,2.8302238,1.4098396,0.21833204,0.93879026,2.3395495,1.2054871,1.3815337,1.1880763,1.3010253,0.9643659,1.1190374,0.3864601,1.7894015,3.095969,2.8247776,2.2467444,2.1861594,0.53852993,1.5195857,1.4356135,3.1591263
"hsa-miR-99b-5p",7.2739596,8.922239,9.106429,9.037357,8.762402,8.526569,8.242417,8.531758,8.439533,8.13371,8.194701,9.2693205,7.9749265,8.750524,8.433671,8.732403,8.209793,7.0846562,9.301185,8.518665,8.74968,8.010536,8.279735,9.082197,9.211583,9.205262,9.592248,8.7647295,8.530391,8.677835,7.6042547,8.228138,8.951937,8.151254,8.025812,9.266743,8.285816,8.646408,8.634294,8.194113,7.966222,8.02151,9.344906,7.80269,7.3463936,9.111123,7.8294725,8.515805,8.196923,8.692505,8.697773,10.168165,8.370668,8.337115,7.7401323,8.950936,8.713864,8.281222,7.767512,7.656541,9.381372,8.315405,8.36334,9.004917,8.862932,8.455692,8.415683,8.530282,8.334244,6.410514,6.79994,7.909364,8.421821,7.7142563,7.643327,8.598899,7.4402294,8.193527,8.143437,8.217674,6.8977556,8.064273,8.3101,8.067289,7.2296147,7.947041,7.9982023,8.548421,7.9590983,8.240339,8.65284,8.630262,9.201505,8.018147,7.2152567,6.4675927,7.440734,7.105331
